Club Name,Course Name,City,State,Course ID,Google Places ID,Latitude,Longitude,Access
Wanango Country Club,Wanango Country Club,Reno,PA,5414,ChIJxfyS-XwfM4gRuUYpD99vD-A,41.412684,-79.74957,Public
Waynesboro Country Club,Waynesboro Country Club,Waynesboro,PA,3237,ChIJ--GIRAa9yYkRovJr1vYk-Lo,39.761958,-77.530929,Private
Waynesborough Country Club,Waynesborough Country Club,Paoli,PA,3137,ChIJebldT8XsxokRo1f-OdV_t58,40.027852,-75.468514,Private
Wedgewood Golf Course,Wedgewood Golf Course - Championship,COOPERSBURG,PA,24167,ChIJFw07pGM7xIkR9YTjwHjYFnU,40.543188,-75.442969,Public
Wedgewood Golf Course,Wedgewood Golf Course - Maple/Oak,COOPERSBURG,PA,13506,ChIJFw07pGM7xIkR9YTjwHjYFnU,40.543188,-75.442969,Public
Wedgewood Golf Course,Wedgewood Golf Course - Pine/Maple,COOPERSBURG,PA,13507,ChIJFw07pGM7xIkR9YTjwHjYFnU,40.543188,-75.442969,Public
Wedgewood Golf Course,Wedgewood Golf Course - Pine/Oak,COOPERSBURG,PA,13505,ChIJFw07pGM7xIkR9YTjwHjYFnU,40.543188,-75.442969,Public
West Chester Golf & Country Club,West Chester Golf & Country Club,West Chester,PA,3169,ChIJvUxPnFHxxokRAMpyC2w8Ynw,39.967883,-75.613116,Private
West Shore Country Club,West Shore Country Club,Camp Hill,PA,3213,ChIJ2yL90DXCyIkRahHcr5Nb5QQ,40.248774,-76.936592,Private
Westmoreland Country Club,Westmoreland Country Club,Export,PA,20874,ChIJp7n9gRbENIgRDlQfdH-l0Jg,40.395129,-79.633579,Private
Westover Golf Club,Westover Golf Club,NORRISTOWN,PA,3241,ChIJy5pNdYqWxokRhvvhpaMGIHg,40.123884,-75.382357,Public
Westwood Golf Club,Westwood Golf Club,West Mifflin,PA,5440,ChIJQ7bvpaPvNIgRybiBNQXZSe0,40.376674,-79.883395,Public
Whispering Pines Golf Course,Whispering Pines Golf Course,Meadville,PA,14931,ChIJndSQNPdQMogRMbNh-WTphDQ,41.628259,-80.223187,Public
White Birch Golf Course,White Birch Golf Course,Barnesville,PA,3227,ChIJJY3QA42-xYkRVIAWie1aTt4,40.810247,-76.025591,Public
White Manor Country Club,White Manor Country Club,Malvern,PA,3130,ChIJjy6b2QHtxokRHQwEcZO2pc8,39.997648,-75.479795,Private
White Oak Farms Golf Course,White Oak Farms Golf Course,Dayton,PA,23572,ChIJEVJHYdKozIkRoaOl1tr-3gs,40.852631,-79.234726,Public
Whitemarsh Valley Country Club,Whitemarsh Valley Country Club,Lafayette Hill,PA,3138,ChIJ4_i70Py7xokR-ehGo8kYJo8,40.093305,-75.234148,Private
Whitemarsh Valley Country Club,Whitemarsh Valley Country Club - Whitemarsh Valley Country Club High 9,Lafayette Hill,PA,21256,ChIJ4_i70Py7xokR-ehGo8kYJo8,40.093305,-75.234148,Private
Whitetail Golf Resort,Whitetail Golf Resort,Mercersburg,PA,7863,ChIJD8JmTfyJyYkRzmmCHuD5e5g,39.754344,-77.924577,Public
Whitford Country Club,Whitford Country Club,Exton,PA,3078,ChIJacgtOQD1xokRLQcjdkXz8CM,40.026007,-75.667797,Private
Wild Pines Golf Club,Wild Pines Golf Club,Pocono Pines,PA,3242,ChIJ572mWpTxxIkRPGvTrBRKYuM,41.1247766,-75.4642246,Private
Wildwood Golf Club,Wildwood Golf Club,Allison Park,PA,5450,ChIJ97jOfWmMNIgRvKSqvtkKnTU,40.577572,-79.984563,Private
WILKES-BARRE GC,WILKES-BARRE GC,Wilkes-Barre,PA,14460,ChIJ84xpQqoExYkRnmuq1tomNYE,41.193321,-75.807839,Public
WILLIAMSPORT CC,WILLIAMSPORT CC,WILLIAMSPORT,PA,13795,ChIJafHno4Smz4kRfuYC7_kuwxU,41.249472,-76.952883,Private
Willow Brook Golf Course,Willow Brook Golf Course,CATASAUQUA,PA,13509,ChIJPdSqdJA4xIkR418xEnpQs6w,40.668091,-75.473024,Public
Willow Hollow Golf Course,Willow Hollow Golf Course,Leesport,PA,21129,ChIJK43OIc11xokRaVALfjOdXhQ,40.389422,-76.004729,Public
Willowbrook Country Club,Willowbrook Country Club,Apollo,PA,5361,ChIJkdZ1KNq7NIgRp19Z3wND8dw,40.569242,-79.6194887,Private
Willowbrook Golf Course,Willowbrook Golf Course,Belle Vernon,PA,5425,ChIJZamt19jhNIgR9vlm3ypPGB8,40.181033,-79.805264,Public
Windber Country Club,Windber Country Club,Salix,PA,5413,ChIJ_cFbdeIOy4kRT-s--3TKXLI,40.290147,-78.780637,Private
WOOD'S GOLF CENTER,WOOD'S GOLF CENTER,NORRISTOWN,PA,13499,ChIJy5pNdYqWxokRhvvhpaMGIHg,40.123884,-75.382357,Public
Woodstone Golf Club,Woodstone Golf Club,Danielsville,PA,3159,ChIJBf6EJetFxIkR0G-le3MJZRA,40.7802461,-75.5066583,Public
Worcester Golf Course,Worcester Golf Course,COLLEGEVILLE,PA,13462,ChIJ1UTTLjqYxokR0yfvvanZxnk,40.202687,-75.377602,Public
Wyncote Golf Club,Wyncote Golf Club,Oxford,PA,3116,ChIJoaX6BY1MxokRg3dtbMxJfUA,39.811719,-75.972045,Public
Wynding Brook GC,Wynding Brook GC,MILTON,PA,13794,ChIJ_SSEl10Nz4kRxlTJlsLrdqE,41.040526,-76.849583,Public
Wyoming Valley Country Club,Wyoming Valley Country Club,Hanover Township,PA,21057,ChIJY8-7oicQxYkRjp0WyP_C77c,41.2170404,-75.9293691,Private
Yardley Country Club,Yardley Country Club,Yardley,PA,3183,ChIJedqod_lWwYkR9PzTRFnFzgc,40.235172,-74.838653,Private
Youghiogheny Country Club,Youghiogheny Country Club,McKeesport,PA,5433,ChIJky7pxo7mNIgR2l-5cNLhbYU,40.300041,-79.81471,Private
Agawam Hunt,Agawam Hunt,Rumford,RI,9412,ChIJYR19zR5b5IkRWXfiOF9gh8s,41.834423,-71.360241,Private
Alpine CC,Alpine CC,Cranston,RI,9407,ChIJ_____-9P5IkRgo_LItqeQJ8,41.783596,-71.554446,Private
Beaver River GC,Beaver River GC,Richmond,RI,9382,ChIJpdEpdZLH5YkRCJ3hZScj9ss,41.4968772,-71.6366011,Public
Country View GC,Country View GC,Harrisville,RI,9386,ChIJMQbojAU_5IkRhkG-IYoJQrQ,41.942221,-71.60851,Public
Coventry Pines GC,Coventry Pines GC,Coventry,RI,23574,ChIJaW5c9jrL5YkRAJENHqQ73UQ,41.672055,-71.634548,Public
Cranston CC,Cranston CC,Cranston,RI,9396,ChIJu87FONZL5IkRJpQI4QaPZhY,41.738032,-71.518324,Public
Crystal Lake GC,Crystal Lake GC,Harrisville,RI,9399,ChIJx5DHDR885IkR3yaYga9-6rY,41.9332465,-71.6674743,Public
East Greenwich GC,East Greenwich GC,East Greenwich,RI,9377,ChIJHU4I56K15YkRmj_hIhz9sIk,41.661159,-71.510394,Public
Exeter CC,Exeter CC,Exeter,RI,9395,ChIJRUXAkGq25YkRY8G3yBROpJY,41.577002,-71.544956,Public
Fenner Hill GC,Fenner Hill GC,Hope Valley,RI,9402,ChIJQbiPafrE5YkRKUFJyFYz34w,41.496029,-71.722621,Public
Foster CC,Foster CC,Foster,RI,9387,ChIJj-CPHnAy5IkRp-LBmFFvD3A,41.752725,-71.750627,Public
Glocester CC,Glocester CC,Greenville,RI,9385,ChIJqeVMWoc75IkRkgmdMHHcRmY,41.883787,-71.5904154,Private
Green Valley CC,Green Valley CC,Portsmouth,RI,9362,ChIJ5UTWkOur5YkR7ap7OwSQR6k,41.561283,-71.26852,Public
Harbor Lights Golf and CC,Harbor Lights Golf and CC,Warwick,RI,9381,ChIJv5Jzx4ZN5IkRa4SNj9msYlE,41.686293,-71.386815,Public
Kings Crossing GC,Kings Crossing GC,North Kingston,RI,9383,ChIJBVJi_Qy05YkRhfF2T8HpuNM,41.598967,-71.486323,Public
Kirkbrae CC,Kirkbrae CC,Lincoln,RI,9390,ChIJMwvQchRC5IkR_QKuMGbRGuk,41.946094,-71.462188,Private
Laurel Lane CC,Laurel Lane CC,West Kingston,RI,9391,ChIJQcklnabH5YkRA096lNIw-Yg,41.48984,-71.604236,Public
Lincoln CC,Lincoln CC,Lincoln,RI,9403,ChIJrR16CQBD5IkRVVbAEGDzJqc,41.917724,-71.429727,Private
Louisquisset GC,Louisquisset GC,North Providence,RI,9375,ChIJP0AgIXBE5IkRdx3VoWKjc1s,41.87196,-71.44598,Private
Meadow Brook GC,Meadow Brook GC,Wyoming,RI,9367,ChIJg-3hGoDG5YkRHYf-vrVoq7I,41.501113,-71.666696,Public
Melody Hill CC,Melody Hill CC,Harmony,RI,9392,ChIJgfrI7u445IkRm5t0kPftAz0,41.884747,-71.61006,Public
Metacomet CC,Metacomet CC,East Providence,RI,9394,ChIJ04IZU7Ja5IkR67q7m7cVNZA,41.8078845,-71.3857263,Private
Midville GC,Midville GC,West Warwick,RI,9409,ChIJhb6R2sFL5IkRLMSnrZlXpik,41.722195,-71.501783,Public
Montaup CC,Montaup CC,Portsmouth,RI,9397,ChIJTxc53SFV5IkRrVCfYV9k3VM,41.636961,-71.231476,Public
NARRAGANSETT COUNTRY CLUB (RI),NARRAGANSETT COUNTRY CLUB (RI),NARRAGANSETT,RI,6372,ChIJlzy8axm85YkRdh7k3itEPvg,41.410406,-71.469772,Private
Newport CC,Newport CC,Newport,RI,9378,ChIJT1qPvHel5YkRsIzqEp1b4XQ,44.8722087,-69.2781095,Public
Newport National GC,Newport National GC,Middletown,RI,9388,ChIJWZG90mip5YkRMoHbeWjDswk,41.531823,-71.257812,Public
North Kingstown GC,North Kingstown GC,North Kingstown,RI,9365,ChIJmQVugLOz5YkRQpHJkhJPKCk,41.59856,-71.429753,Public
Pawtucket CC,Pawtucket CC,Pawtucket,RI,9376,ChIJM7-opIlc5IkRYdUXtEhG74k,41.874381,-71.339979,Private
Pinecrest GC,Pinecrest GC,Carolina,RI,9406,ChIJvbKZwaTG5YkRPWSNo--0ARE,41.468155,-71.656805,Public
Point Judith CC,Point Judith CC,Narragansett,RI,9410,ChIJlzy8axm85YkRdh7k3itEPvg,41.410406,-71.469772,Private
Potowomut GC,Potowomut GC,East greenwich,RI,9368,ChIJCdjFGCdN5IkRBHKFlX6oFog,41.6573911,-71.4309824,Private
Quidnessett CC,Quidnessett CC,North Kingstown,RI,9398,ChIJIwn1sNGy5YkRcBR-JNP6R8k,41.641749,-71.41269,Private
Rhode Island CC,Rhode Island CC,Barrington,RI,9389,ChIJ6dqxxwtR5IkRjRBcNDqRfIA,41.728206,-71.329461,Private
Richmond CC,Richmond CC,Richmond,RI,9372,ChIJu5PdWXzE5YkRJ0vu936imqQ,41.467979,-71.709025,Public
Rolling Greens GC,Rolling Greens GC,North Kingstown,RI,9371,ChIJ5ZeNNYW25YkR2_OLo32nHCo,41.577641,-71.513309,Public
Sakonnet GC,Sakonnet GC,Little Compton,RI,9370,ChIJb-6Bg_MH5YkR5NakMIYxm4M,41.470556,-71.185888,Private
Shelter Harbor GC,Shelter Harbor GC,Charlestown,RI,9364,ChIJMXRRcFvo5YkRkNXOrqSfVGM,41.364697,-71.729931,Private
Silver Spring GC,Silver Spring GC,Barrington,RI,9404,ChIJt2hCaQ5Q5IkR0Xl_OmqjgYo,41.78407,-71.364029,Public
The Aquidneck Club,The Aquidneck Club,Portsmouth,RI,9393,ChIJezSNvl6r5YkRgBhiS8nQlx4,41.600557,-71.264088,Private
The Misquamicut Club,The Misquamicut Club,Watch Hill,RI,9384,ChIJ5Us9lYvj5YkRkU4GDnbQ3fw,41.321614,-71.833362,Private
The Preserve at Boulder Hills,The Preserve at Boulder Hills,Richmond,RI,23747,ChIJzUQeN8zF5YkR9sKt2WLROJY,41.501899,-71.682732,Public
Valley CC,Valley CC,Warwick,RI,9380,ChIJr7qQBaZL5IkReFcjH6Af-cY,41.706034,-71.512369,Private
Wannamoisett CC,Wannamoisett CC,Rumford,RI,9373,ChIJ8a7vxT9b5IkRTcbB5u4Iwa0,41.844698,-71.358278,Private
Wanumetonomy G&CC,Wanumetonomy G&CC,Middletown,RI,9363,ChIJx9VbpbCu5YkRLYmnyL4NcKc,41.536344,-71.298616,Private
Warwick CC,Warwick CC,Warwick,RI,9405,ChIJ3f1EoX1N5IkRlYI4zFLgZVo,41.67307,-71.38862,Private
Weekapaug GC,Weekapaug GC,Westerly,RI,9369,ChIJ54rUuz3m5YkRfqOBH33yEbM,41.340911,-71.77817,Public
West Warwick CC,West Warwick CC,West Warwick,RI,9374,ChIJ4aT-bshL5IkRz469C0hAtO4,41.724462,-71.512521,Public
Windmill Hill GC,Windmill Hill GC,Warren,RI,9411,ChIJgRDL8SBX5IkRISbEEg3hneE,41.739295,-71.267297,Public
Winnapaug CC,Winnapaug CC,Westerly,RI,20758,ChIJS6tLHGnm5YkRQ6sQQRezI18,41.338693,-71.79467,Public
Wood River GC,Wood River GC,Hope Valley,RI,17975,ChIJL4FodXPD5YkRqTXn8ikiL5w,41.448625,-71.723695,Public
Aberdeen Country Club,Aberdeen Country Club - Highlands / Meadows,Longs,SC,8252,ChIJw_1LIcJ-AIkRdlfcfVK0Tjg,33.923672,-78.719114,Public
Aberdeen Country Club,Aberdeen Country Club - Meadows / Woodlands,Longs,SC,8251,ChIJw_1LIcJ-AIkRdlfcfVK0Tjg,33.923672,-78.719114,Public
Aberdeen Country Club,Aberdeen Country Club - Woodlands / Highlands,Longs,SC,8250,ChIJw_1LIcJ-AIkRdlfcfVK0Tjg,33.923672,-78.719114,Public
"Aiken Golf Club, The","Aiken Golf Club, The",Aiken,SC,8065,ChIJ-wzibQlN-IgRlgppNOeRphU,33.5583374,-81.7280005,Public
Azalea Sands Golf Club,Azalea Sands Golf Club,North Myrtle Beach,SC,13941,ChIJRxft-tJ8AIkRKSRJGHAX04Q,33.84903,-78.65477,Public
Barefoot Resort & Golf,Barefoot Resort & Golf - Dye Club,N. Myrtle Beach,SC,8115,ChIJwac0xldjAIkRzme1CL04dl4,33.8072331,-78.7526686,Public
Barefoot Resort & Golf,Barefoot Resort & Golf - Fazio,N. Myrtle Beach,SC,8148,ChIJwac0xldjAIkRzme1CL04dl4,33.8072331,-78.7526686,Public
Barefoot Resort & Golf,Barefoot Resort & Golf - Love,N. Myrtle Beach,SC,8146,ChIJwac0xldjAIkRzme1CL04dl4,33.8072331,-78.7526686,Public
Barefoot Resort & Golf,Barefoot Resort & Golf - Norman,N. Myrtle Beach,SC,8147,ChIJwac0xldjAIkRzme1CL04dl4,33.8072331,-78.7526686,Public
Beachwood Golf Club,Beachwood Golf Club,North Myrtle Beach,SC,13632,ChIJbzqIinx9AIkRnlyY5ywreWU,33.814424,-78.699481,Public
Bear Creek Golf Club,Bear Creek Golf Club,Hilton Head,SC,8274,ChIJtfZiqDF3_IgR0OqqBRdKnqM,32.23056,-80.726505,Private
Beaver Creek Golf Club,Beaver Creek Golf Club,Darlington,SC,8316,ChIJX2uw3J1oVYgR0zY2CH9fxOE,34.260551,-79.801245,Public
Beech Creek Golf Club,Beech Creek Golf Club,Sumter,SC,8281,ChIJ13p93a1c_4gR9H-R4FAq0Fc,33.970678,-80.534551,Public
Belfair Golf Club,Belfair Golf Club - East Course,Bluffton,SC,8326,ChIJwUnoVnyJ-4gRVbwTIGlVGqE,32.28743,-80.855255,Private
Belfair Golf Club,Belfair Golf Club - West Course,Bluffton,SC,8322,ChIJwUnoVnyJ-4gRVbwTIGlVGqE,32.28743,-80.855255,Private
Berkeley Country Club,Berkeley Country Club,Moncks Corner,SC,8335,ChIJKZXsFTNZ_ogRgrpZKN209Gs,33.154436,-80.014417,Public
Black Bear Golf Club,Black Bear Golf Club,Longs,SC,8366,ChIJn7QTu6d4AIkRg8wKrc6d9GA,33.890456,-78.689338,Private
Blackmoor Golf Club,Blackmoor Golf Club,Murrells Inlet,SC,8227,ChIJ83LIVOY-AIkRKejvGbRlPtw,33.604298,-79.072845,Public
Bloody Point Golf Club,Bloody Point Golf Club,Daufuskie,SC,21223,ChIJzUc62xOB-4gRcmclCzhZpLU,32.087712,-80.871899,Public
Boscobel Golf Club,Boscobel Golf Club,Pendleton,SC,8289,ChIJexp8XKhnWIgRVgjvSR8xEWw,34.613154,-82.776432,Public
Bulls Bay Golf Club,Bulls Bay Golf Club,Awendaw,SC,8214,ChIJV-xD0moT_ogR5wkQ1dGLr-8,32.905751,-79.717913,Private
Burning Ridge Golf Club,Burning Ridge Golf Club,Conway,SC,8046,ChIJeeLfk8NsAIkRZvMeR4YKlZg,33.7762454,-79.0038877,Public
Calhoun Country Club,Calhoun Country Club,St. Matthews,SC,8177,ChIJg_X9YI4t_4gRvqGZNRxGUCA,33.618961,-80.752244,Public
Callawassie Island Club,Callawassie Island Club - Dogwood,Okatie,SC,24156,ChIJa9Okt7KL-4gRX_hta4G3ko0,32.3265863,-80.8556638,Private
Callawassie Island Club,Callawassie Island Club - Dogwood/Magnolia,Okatie,SC,8077,ChIJa9Okt7KL-4gRX_hta4G3ko0,32.3265863,-80.8556638,Private
Callawassie Island Club,Callawassie Island Club - Magnolia,Okatie,SC,24157,ChIJa9Okt7KL-4gRX_hta4G3ko0,32.3265863,-80.8556638,Private
Callawassie Island Club,Callawassie Island Club - Magnolia/Palmetto,Okatie,SC,8079,ChIJa9Okt7KL-4gRX_hta4G3ko0,32.3265863,-80.8556638,Private
Callawassie Island Club,Callawassie Island Club - Palmetto,Okatie,SC,24158,ChIJa9Okt7KL-4gRX_hta4G3ko0,32.3265863,-80.8556638,Private
Callawassie Island Club,Callawassie Island Club - Palmetto/Dogwood,Okatie,SC,8078,ChIJa9Okt7KL-4gRX_hta4G3ko0,32.3265863,-80.8556638,Private
Camden Country Club,Camden Country Club,Camden,SC,8339,ChIJAyMagpHwVYgR3Tot-p1Lq6E,34.271847,-80.611943,Private
"Carolina Country Club, The","Carolina Country Club, The",Spartanburg,SC,8104,ChIJP7J5ShyfV4gRqbHbQyw4RHI,34.881919,-81.921064,Private
Carolina Lakes Golf Club (Shaw AFB),Carolina Lakes Golf Club (Shaw AFB),Sumter,SC,20909,ChIJ7-Oy6z5d_4gRu5RcwFrnDoM,33.9697844,-80.4870799,Public
"Carolina Lakes Golf Club, LLC","Carolina Lakes Golf Club, LLC",Indian Land,SC,8256,ChIJ_SeZqaeBVogRpeTezQCNFpY,34.9304811,-80.8434443,Public
Carolina Springs Golf Club,Carolina Springs Golf Club,Fountain Inn,SC,8277,ChIJ0c6kZrCJV4gRSgeG8xqNX9M,34.734481,-82.187441,Public
Cedar Creek Golf Club,Cedar Creek Golf Club,Aiken,SC,8331,ChIJMftjlLet-YgRbzIY4JNIM8s,33.452393,-81.65396,Public
Charleston National Country Club,Charleston National Country Club,Mount Pleasant,SC,8086,ChIJ46WfchZt_ogR5H2B1WsacR4,32.869218,-79.766939,Public
Charwood Country Club,Charwood Country Club,West Columbia,SC,8192,ChIJ-ZvJ65S--IgRFOibeexSDXg,33.901001,-81.097322,Public
Chechessee Creek Club,Chechessee Creek Club,Okatie,SC,8230,ChIJsU_8-wKL-4gRQv4z1DsyH6s,32.352553,-80.855533,Private
Cheraw State Park,Cheraw State Park,Cheraw,SC,8368,ChIJNQ_z_l0FVYgR6esZG4C01i0,34.708822,-79.89627,Public
Cherokee National Golf Club,Cherokee National Golf Club,Gaffney,SC,8353,ChIJ10MyrBMQV4gRJXM-2uoZ3cs,35.124468,-81.705089,Private
Cherokee Plantation,Cherokee Plantation,Yemassee,SC,8103,ChIJqfEJW3QB_IgREkvZ7HET_Ew,32.694501,-80.75831,Private
Cherokee Valley Course & Club,Cherokee Valley Course & Club,Travelers Rest,SC,8233,ChIJMbeXaOPRWYgRkSMC_wudAQE,35.073262,-82.382469,Public
Cherry Hill Country Club,Cherry Hill Country Club,Andrews,SC,8116,ChIJU6RokMTN_4gRWXlU73ubg8U,33.436428,-79.586968,Public
Chesnee Country Club,Chesnee Country Club,Chesnee,SC,20633,ChIJ7W3wUd8SV4gRnTUOVCZMRGY,35.159069,-81.851012,Private
Chester Golf Club,Chester Golf Club,Chester,SC,8149,ChIJHcZhe95nVogR_qXHx9bJAfo,34.721183,-81.141756,Public
Chickasaw Point Golf Course,Chickasaw Point Golf Course,Westminster,SC,8124,ChIJB-EBCi6OWIgRb3tvfELpcwo,34.542894,-83.063265,Public
"Cliffs at Glassy, The","Cliffs at Glassy, The",Landrum,SC,8127,ChIJce6c8HfaWYgRMHEY0QvC-D8,35.147954,-82.333081,Private
"Cliffs at Keowee Falls, The","Cliffs at Keowee Falls, The",Salem,SC,8241,ChIJS3THZpT4WIgRfnvsa277ftk,34.8947696,-82.9255638,Private
"Cliffs at Keowee Springs, The","Cliffs at Keowee Springs, The",Six Mile,SC,8143,ChIJGdT9o6NXWIgR4mNwkQYN9Qg,34.855764,-82.866019,Private
"Cliffs at Keowee Vineyards, The","Cliffs at Keowee Vineyards, The",Sunset,SC,8155,ChIJhTiIDKVVWIgRJ26mAM19NbI,34.939937,-82.895913,Private
"Club at Brookstone, the","Club at Brookstone, the",Anderson,SC,8249,ChIJkx8__2tqWIgRIcYXodi75Jw,34.623105,-82.621658,Public
Club at Pine Forest,Club at Pine Forest,Summerville,SC,8188,ChIJJ5zwOdyM_ogREI4PEqyYeQo,33.029942,-80.231368,Public
"Club at Woodcreek, The","Club at Woodcreek, The",Elgin,SC,8334,ChIJDdtJ09mq-IgRIMTuC9IQ3-c,34.125556,-80.821313,Private
Cobblestone Park Golf Club,Cobblestone Park Golf Club - Black / Gold,Blythewood,SC,8052,ChIJfYNhUyodVogRteSTZUrorH0,34.2257168,-80.9940139,Public
Cobblestone Park Golf Club,Cobblestone Park Golf Club - Garnet / Black,Blythewood,SC,8054,ChIJfYNhUyodVogRteSTZUrorH0,34.2257168,-80.9940139,Public
Cobblestone Park Golf Club,Cobblestone Park Golf Club - Gold / Garnet,Blythewood,SC,8053,ChIJfYNhUyodVogRteSTZUrorH0,34.2257168,-80.9940139,Public
Cobbs Glen Country Club,Cobbs Glen Country Club,Anderson,SC,17917,ChIJd0ARXIFsWIgR6KLW7DYAXIE,34.54155,-82.600356,Public
Colleton River Club,Colleton River Club - Dye Course,Bluffton,SC,8185,ChIJVyXaKfGI-4gReyz-17-2Ouk,32.290342,-80.798959,Private
Colleton River Club,Colleton River Club - Nicklaus Course,Bluffton,SC,8186,ChIJVyXaKfGI-4gReyz-17-2Ouk,32.290342,-80.798959,Private
Colonial Charters Golf Club,Colonial Charters Golf Club,Longs,SC,13600,ChIJ-W9GhHd-AIkR2Cr0xHdPls8,33.894037,-78.687181,Public
Columbia Country Club,Columbia Country Club - Lakeside / Ridgewood,Blythewood,SC,8246,ChIJAxr4XHkCVogRovPzJmZIHC0,34.178939,-80.93678,Private
Columbia Country Club,Columbia Country Club - Ridgewood / Tall Pines,Blythewood,SC,8247,ChIJAxr4XHkCVogRovPzJmZIHC0,34.178939,-80.93678,Private
Columbia Country Club,Columbia Country Club - Tall Pines / Lakeside,Blythewood,SC,8248,ChIJAxr4XHkCVogRovPzJmZIHC0,34.178939,-80.93678,Private
Coosaw Creek Country Club,Coosaw Creek Country Club,N.Charleston,SC,8066,ChIJfWsKVweJ_ogRjU6_MZeLmfk,32.936243,-80.109588,Public
Country Club of Hilton Head,Country Club of Hilton Head,Hilton Head,SC,8311,ChIJXxSvgOB2_IgRws1Z5-96yS4,32.244907,-80.743294,Public
Country Club of Lexington,Country Club of Lexington,Lexington,SC,8067,ChIJR2sUrXCR-IgRdgPH-blckek,33.942293,-81.290704,Private
Country Club of Newberry,Country Club of Newberry,Newberry,SC,8273,ChIJ0QtBXSnXV4gR_W1twZO6Pcs,34.303108,-81.650134,Public
Country Club of South Carolina,Country Club of South Carolina,Florence,SC,8291,ChIJDT-K_s5mVYgRmJXnaMberUU,34.181213,-79.798897,Private
Country Club of Spartanburg,Country Club of Spartanburg,Spartanburg,SC,8121,ChIJp3KqSP6fV4gRaWhk2Y9gvNk,34.93734,-81.87088,Private
"Creek Golf Club, The","Creek Golf Club, The",Spartanburg,SC,8126,ChIJ-cqBaCagV4gRWEkPw9oqtFU,34.911404,-81.862155,Public
Crescent Pointe Golf Club,Crescent Pointe Golf Club,Bluffton,SC,8229,ChIJSx5tkJp3_IgRUd7DhqZRbI4,32.2677629,-80.8468024,Public
Cross Creek Plantation,Cross Creek Plantation,Seneca,SC,8204,ChIJGenWbUmLWIgRIfBR7f9zcyE,34.652984,-82.975062,Private
Crowfield Golf Club,Crowfield Golf Club,Goose Creek,SC,8151,ChIJZde2EDRg_ogRkmQADdGbTwQ,33.003602,-80.080394,Public
Crown Park Golf Club,Crown Park Golf Club,Longs,SC,8343,ChIJn7QTu6d4AIkRg8wKrc6d9GA,33.890456,-78.689338,Private
Crystal Lakes Golf Course,Crystal Lakes Golf Course,Sumter,SC,8307,ChIJuYBg9PZl_4gRHrh8q2mBLD4,33.954776,-80.350682,Public
Darlington Country Club,Darlington Country Club,Darlington,SC,8175,ChIJU3QTNCZvVYgREy8mTSgNqUY,34.307149,-79.847604,Private
Dataw Island Club,Dataw Island Club - Cotton Dike,St. Helena Island,SC,8292,ChIJ435aILYT_IgRXO1SIBosmN0,32.432084,-80.581921,Private
Dataw Island Club,Dataw Island Club - Morgan River,St. Helena Island,SC,8293,ChIJ435aILYT_IgRXO1SIBosmN0,32.432084,-80.581921,Private
Daufuskie Island Club,Daufuskie Island Club - Melrose Course,Hilton Head,SC,8287,ChIJua-BVkp4_IgRoqyOVeE8fTU,32.174591,-80.76875,Private
DeBordieu Club,DeBordieu Club,Georgetown,SC,8328,ChIJH8_Vdl8yAIkR7V9itfg8pJM,33.376602,-79.163123,Private
Diamondback Golf Club,Diamondback Golf Club,Loris,SC,8132,ChIJ-3nimi2DqokRWFYCvOs96uo,34.088615,-78.849034,Public
Dogwood Hills Golf Club,Dogwood Hills Golf Club,Walterboro,SC,21146,ChIJa9zYDlqu_ogRTfYxkt1RY7A,32.874171,-80.688514,Public
Dolphin Head Golf Club,Dolphin Head Golf Club,Hilton Head Island,SC,8363,ChIJ9aiu1zZx_IgRDwLgA0IGFTc,32.256844,-80.716483,Private
Dunes West Golf Club,Dunes West Golf Club,Mt. Pleasant,SC,8069,ChIJ6UeH1Tls_ogRklHuSWRpgI4,32.899405,-79.806454,Public
Dusty Hills Country Club,Dusty Hills Country Club,Marion,SC,8098,ChIJA8QVENesqokR4utAw3uNGTY,34.177997,-79.374293,Public
Eagle Nest Golf Club,Eagle Nest Golf Club,N. Myrtle Beach,SC,8370,ChIJ73u3VFyHAIkR-xxufoUZ3Uw,33.874771,-78.648719,Public
Eagle's Pointe Golf Club,Eagle's Pointe Golf Club,Bluffton,SC,8137,ChIJ7Sk7u1OJ-4gRVzx_Jo0nIlA,32.296509,-80.897608,Public
Edgewater Golf Club,Edgewater Golf Club,Lancaster,SC,8128,ChIJyz_TCu12VogRrzBtgQCIug4,34.6374431,-80.8673868,Public
Falcon's Lair Golf Club,Falcon's Lair Golf Club,Walhalla,SC,8210,ChIJwad4so_wWIgRs0QA3gn1Uk4,34.825028,-83.028134,Public
Florence Country Club,Florence Country Club,Florence,SC,8176,ChIJDT-K_s5mVYgRmJXnaMberUU,34.181213,-79.798897,Private
Fort Jackson Golf Club,Fort Jackson Golf Club - Old Hickory,Fort Jackson,SC,8220,ChIJHQAEEMuv-IgRWPwRCV7hpbc,33.9960215,-80.9224927,Public
Fort Jackson Golf Club,Fort Jackson Golf Club - Wildcat,Fort Jackson,SC,8270,ChIJHQAEEMuv-IgRWPwRCV7hpbc,33.9960215,-80.9224927,Public
Fort Mill Golf Club,Fort Mill Golf Club,Fort Mill,SC,8302,ChIJlXkptVOEVogRfNWTl_umY3c,34.999284,-80.938068,Public
