Address,Course ID
"Clarksville Country Club, Clarksville, TN",3449
"Clax Branch Golf Course, Loretto, TN",3471
"Cleveland Country Club, Cleveland, TN",3490
"Clinchview Golf Club, Bean Station, TN",3491
"Colonial Country Club, Cordova, TN",3444
"Colonial Country Club, Cordova, TN",3445
"Cordova Country Club, Cordova, TN",3372
"Council Fire Golf Club, Chattanooga, TN",20753
"Country Club, Inc, Morristown, TN",3572
"Country Hills Golf Course, Hendersonville, TN",3482
"Covington Country Club, Covington, TN",17813
"Creeks Bend Golf Club, Hixson, TN",3507
"Creekside Plantation, Seymour, TN",3455
"Crossings Golf Club, Jonesborough, TN",3541
"Dandridge Golf & Country Club, Dandridge, TN",3453
"Dandridge Golf & Country Club, Dandridge, TN",3452
"Dandridge Golf & Country Club, Dandridge, TN",3454
"Dayton Golf & Country Club, Dayton, TN",3509
"Dead Horse Lake Golf Club, Knoxville, TN",3382
"Deer Creek Golf Club, Crossville, TN",3484
"Dickson Country Club, Dickson, TN",3512
"Dixie Oaks, Summertown, TN",3389
"Dogwood Hills, Portland, TN",3401
"Dyersburg Municipal Golf Course, Dyersburg, TN",3549
"Eagle Bluff Golf Club, Chattanooga, TN",3443
"Eastland Green Golf Course, Clarksville, TN",3474
"Eastland Green Golf Course, Clarksville, TN",3473
"Egwani Farms Golf Course, Rockford, TN",3503
"Elizabethton Municipal Golf Course, Elizabethton, TN",3542
"Fair Oaks Golf Club, Oakland, TN",13976
"Fairfield Glade Resort, Crossville, TN",21233
"Fairfield Glade Resort, Crossville, TN",21234
"Fairfield Glade Resort, Crossville, TN",3434
"Fairfield Glade Resort, Crossville, TN",3435
"Fairfield Glade Resort, Crossville, TN",21235
"Five Oaks Golf & Country Club, Lebanon, TN",3502
"Forest Hill Golf Course, Drummonds, TN",27114
"Fox Den Country Club, Knoxville, TN",3515
"Foxland Harbor Golf & CC, Gallatin, TN",3436
"Franklin Bridge Golf Club, Franklin, TN",3479
"Franklin County Golf & Country Club, Winchester, TN",3508
"Fulton Country Club, South Fulton, TN",20721
"Gallatin Country Club, Gallatin, TN",3387
"Gatlinburg Golf Course, Pigeon Forge, TN",3404
"Gaylord Springs Golf Links, Nashville, TN",3548
"Germantown Country Club, Germantown, TN",3517
"Gettysvue Polo, Golf, & Country Club, Knoxville, TN",3426
"Glen Eagle Golf Club, Millington, TN",3527
"Golden Eagle Golf Club, Cookeville, TN",3498
"Governors Club, The, Brentwood, TN",3433
"Graymere Country Club, Columbia, TN",3378
"Graysburg Hills Golf Course, Chuckey, TN",21151
"Graysburg Hills Golf Course, Chuckey, TN",3534
"Graysburg Hills Golf Course, Chuckey, TN",3533
"Green Meadow Country Club, Alcoa, TN",3399
"Greens at Deerfield, LaFollette, TN",23848
"GreyStone Golf Club, Dickson, TN",3402
"Grove, The, College Grove, TN",20646
"Harpeth Hills Golf Course, Nashville, TN",3531
"Hermitage Golf Course, Old Hickory, TN",3403
"Hermitage Golf Course, Old Hickory, TN",17762
"Hidden Valley Golf & Country Club, Livingston, TN",3432
"Highland Green Golf Links, Jackson, TN",3475
"Hillcrest Country Club, Pulaski, TN",3497
"Hillwood Country Club, Nashville, TN",3564
"Hohenwald Municipal Golf Course, Hohenwald, TN",3394
"Holston Hills Country Club, Knoxville, TN",3538
"Honors Course, The, Ooltewah, TN",3429
"Humboldt Golf & Country Club, Humboldt, TN",3559
"Hunter's Point Golf Course, Lebanon, TN",20728
"Indian Hills Golf Course, Murfreesboro, TN",3383
"Irene Golf & CC, Memphis, TN",3395
"Ironwood Golf Course, Cookeville, TN",3396
"Jackson Country Club, Jackson, TN",3532
"Jackson National Golf Club, Jackson, TN",3379
"Johnson City Country Club, Johnson City, TN",3557
"Kings Creek Golf Club, Spring Hill, TN",3487
"Knoxville Municipal Golf Course, Knoxville, TN",3408
"LaFollette Country Club, LaFollette, TN",3489
"Lake Tansi Golf Course, Crossville, TN",3526
"Lakewood Golf and Country Club, Tullahoma, TN",3555
"Lambert Acres Golf Club, Maryville, TN",3459
"Lambert Acres Golf Club, Maryville, TN",3457
"Lambert Acres Golf Club, Maryville, TN",3458
"Lawrenceburg Golf & Country Club, Lawrenceburg, TN",3388
"Lebanon Golf & Country Club, Lebanon, TN",20729
"Legacy Golf Course, Springfield, TN",3472
"Link Hills Country Club, Greeneville, TN",3424
"Links at Audubon, Memphis, TN",23697
"Links at Davy Crockett, Memphis, TN",3495
"Links at Fox Meadows, Memphis, TN",3384
"Links at Galloway, Memphis, TN",20720
"Links at Pine Hill, Memphis, TN",24199
"Long Hollow Golf Course, Gallatin, TN",3544
"Lost Creek Golf Club, New Market, TN",3437
"Macon County Country Club, Lafayette, TN",3571
"Magic Valley Golf Course, Camden, TN",3477
"MAM Park Golf Course, Memphis, TN",3506
"McCabe GC, Nashville, TN",3419
"McCabe GC, Nashville, TN",3417
"McCabe GC, Nashville, TN",3416
"McCabe GC, Nashville, TN",3421
"McCabe GC, Nashville, TN",3420
"McCabe GC, Nashville, TN",3418
"McDonald Golf Club, Rogersville, TN",3547
"McMinnville Country Club, McMinnville, TN",3566
"Memphis Country Club, Memphis, TN",3393
"Memphis National Golf Club, Collierville, TN",3448
"Memphis National Golf Club, Collierville, TN",3447
"Milan Golf & Country Club, Milan, TN",17909
"Millstone Golf Club, Morristown, TN",3451
"Mirimichi Golf Club, Millington, TN",3392
"Moccasin Bend Golf Club, Chattanooga, TN",3563
"Montlake Golf Course, Soddy Daisy, TN",3492
"Nashboro Golf Club, Nashville, TN",20998
"Nashville Golf & Athletic Club, Brentwood, TN",5479
"Nashville National Golf Links, Joelton, TN",20725
"Nolichucky View Golf Course, Greeneville, TN",20733
"Oak Hills Golf Course, Greenbrier, TN",3412
"Oak Ridge Country Club, Oak Ridge, TN",3510
"Old Fort Golf Club, Murfreesboro, TN",3568
"Old Hickory Country Club, Old Hickory, TN",3413
"Old Natchez Country Club, Franklin, TN",3440
"Paris Country Club, Paris, TN",20703
"Patriot Hills Golf Club, Jefferson City, TN",3430
"Pebble Brook Golf Course, Greenbrier, TN",3485
"Percy Warner Golf Course, Nashville, TN",3562
"Persimmon Hills Golf Course, Sharon, TN",3496
"Pine Creek Golf Course, Mount Juliet, TN",3476
"Pine Lakes Golf Course, Rockford, TN",3450
"Pine Oaks Golf Course, Johnson City, TN",20754
"Pine Tree Country Club, Lexington, TN",20724
"Pinecrest Golf Course, Dyer, TN",17850
"Poplar Meadows Country Club, Union City, TN",3558
"Quail Ridge Golf Course, Bartlett, TN",3461
"Rarity Bay Golf & Country Club, Vonore, TN",3423
"Ravenwood Golf Club, Hermitage, TN",21154
"Red Tail Mountain Golf Club, Mountain City, TN",21201
"Reserve at Collins River, The, McMinnville, TN",3442
"Richland Country Club, Nashville, TN",3422
"Ridgefields Country Club, Kingsport, TN",3374
"Ridgeway Country Club, Memphis, TN",3470
"Ridgewood Golf Club, Athens, TN",24040
"River Bend Country Club, Shelbyville, TN",3400
"River Club Golf & Learning Center, The, Clarksville, TN",23980
"River Islands Club, Kodak, TN",3464
"River Run Golf Club, Crossville, TN",3478
"RiverWatch Golf Club, Sparta, TN",3540
"Rock Springs Golf Course, Athens, TN",26718
"Ross Creek Landing, Clifton, TN",3519
"Royal Oaks Golf Club, Maryville, TN",3439
"Ruggles Ferry Golf Club, Strawberry Plains, TN",3376
"Saddle Creek Golf Club, Lewisburg, TN",3409
"Scenic View Golf Course, Winchester, TN",3493
"Sevierville Golf Club, Sevierville, TN",3465
"Sevierville Golf Club, Sevierville, TN",14736
"Shiloh Falls GC, Counce, TN",21094
"Shiloh Golf Course, Adamsville, TN",23984
"Signal Mountain Golf and Country Club, Signal Mountain, TN",3410
"Smyrna Golf Course, Smyrna, TN",3504
"Southern Hills Golf Course, Cookeville, TN",27057
"Sparta Golf & Country Club, Sparta, TN",21000
"Spring Creek Ranch, Collierville, TN",3438
"Springbrook Golf & Country Club, Niota, TN",3516
"Stonebridge Golf Club, Lakeland, TN",3380
"Stones River Country Club, Murfreesboro, TN",3425
"Stoneybrook Golf Course, Columbia, TN",3398
"Swan Lake Golf Course, Clarksville, TN",3536
"Sweetens Cove Golf Club, South Pittsburg, TN",23982
"Sycamore Valley Golf Course, Ashland City, TN",3460
"Ted Rhodes Golf Course, Nashville, TN",3481
"Tellico Village GC, Loudon, TN",3560
"Tellico Village GC, Loudon, TN",21236
"Tellico Village GC, Loudon, TN",21237
"Temple Hills Country Club, Franklin, TN",3467
"Temple Hills Country Club, Franklin, TN",3469
"Temple Hills Country Club, Franklin, TN",3468
"Tennessean Golf Club, Paris, TN",20736
"Tennessee Grasslands Golf & CC, Gallatin, TN",18191
"Tennessee Grasslands Golf & CC, Gallatin, TN",28371
"Tennessee Hills Golf Club, Pikeville, TN",21261
"Tennessee National Golf Club, Loudon, TN",3466
"Tennessee River Golf Club, Decaturville, TN",3463
"The Champions Club, Ooltewah, TN",3524
"The Course at Sewanee, Sewanee, TN",3499
"The Farms Golf Club, Dyersburg, TN",3431
"The Golf Club of Bristol, Bristol, TN",3411
"The Golf Club of Tennessee, Kingston Springs, TN",3428
"Three Ridges Golf Course, Knoxville, TN",3552
"TN Golf Trail at Fall Creek Falls, Spencer, TN",3500
"TN Golf Trail at Henry Horton, Chapel Hill, TN",14766
"TN Golf Trail at Montgomery Bell, Burns, TN",3535
"TN Golf Trail at Paris Landing, Buchanan, TN",3537
"TN Golf Trail at Pickwick Landing, Counce, TN",20734
"TN Golf Trail at T O Fuller, Memphis, TN",3505
"TN Golf Trail at Warriors Path, Kingsport, TN",3373
"TPC at Southwind, Memphis, TN",3525
"Tri-Cities Golf Club, Blountville, TN",3530
"Tri-Cities Golf Club, Blountville, TN",3529
"Tri-Cities Golf Club, Blountville, TN",3528
"Troubadour Golf & Field Club, College Grove, TN",3574
"Twelve Stones Golf Club, Goodlettsville, TN",3567
"Two Rivers Golf Course, Nashville, TN",3486
"Valleybrook Golf & CC, Chattanooga, TN",3513
"Vanderbilt Legends Club of Tennessee, Franklin, TN",18193
"Vanderbilt Legends Club of Tennessee, Franklin, TN",18194
"Waterville Golf Course, Cleveland, TN",3377
"Westhaven Golf Club, Franklin, TN",3385
"White Plains Golf Course, Algood, TN",3554
"Whittle Springs Golf Course, Knoxville, TN",3483
"Willow Creek Golf Club, Knoxville, TN",3539
"Willow Ridge Golf Course, McEwen, TN",17994
"Willowbrook Golf Club, Manchester, TN",17974
"WindRiver Golf Club, Lenoir City, TN",3415
"Windtree Golf Club, Mt. Juliet, TN",3561
"Windyke Country Club, Memphis, TN",3551
"Windyke Country Club, Memphis, TN",3446
"Woodlake Golf Club, Tazewell, TN",3488
"Woodland Hills Golf & Country Club, Pinson, TN",3494
"WynRidge Golf Club, Troy, TN",3405
"Abilene Country Club, Abilene, TX",4219
"Abilene Country Club, Abilene, TX",4220
"Alamo City Golf Trail, San Antonio, TX",4059
"Alamo City Golf Trail, San Antonio, TX",4261
"Alamo City Golf Trail, San Antonio, TX",4255
"Alamo City Golf Trail, San Antonio, TX",26768
"Alamo City Golf Trail, San Antonio, TX",4242
"Alamo City Golf Trail, San Antonio, TX",4260
"Alamo City Golf Trail, San Antonio, TX",4455
"Alamo Country Club, Alamo, TX",4077
"Alamo Golf Club, San Antonio, TX",4456
"Albany Golf Club, Albany, TX",4604
"Alice Country Club, Alice, TX",4463
"Alpine Country Club, Alpine, TX",4410
"Alsatian Golf Club, Castroville, TX",4105
"Alvin Golf and Country Club, Alvin, TX",4464
"Amarillo Country Club, Amarillo, TX",4445
"Andrews County Golf Course, Andrews, TX",4465
"April Sound Country Club, Montgomery, TX",4294
"April Sound Country Club, Montgomery, TX",4295
"April Sound Country Club, Montgomery, TX",4293
"Arlington Golf Association, Arlington, TX",4273
"Arlington Golf Association, Arlington, TX",20682
"Arlington Golf Association, Arlington, TX",20683
"Arlington Golf Association, Arlington, TX",20684
"Ascarate Muni Golf Course, El Paso, TX",4722
"Atascocita Golf Club, Atascocita, TX",4466
"Atascocita Golf Club, Atascocita, TX",4467
"Atascocita Golf Club, Atascocita, TX",4468
"Athens Country Club, Athens, TX",4341
"Augusta Pines Golf Club, Spring, TX",4617
"Austin Bayou Golf Course, Danbury, TX",4023
"Austin Country Club, Austin, TX",4088
"Austin Golf Club, Spicewood, TX",4061
"Avery Ranch Golf Club, Austin, TX",4351
"BABE ZAHARIAS GOLF COURSE, Port Arthur, TX",20644
"Balcones Country Club, Austin, TX",4024
"Balcones Country Club, Austin, TX",4025
"Ballinger Country Club, Ballinger, TX",4469
"BANYAN TREE GOLF COURSE, San Antonio, TX",20773
"Barefoot Ranch, Larue, TX",4420
"Barton Creek, Austin, TX",4428
"Barton Creek, Austin, TX",4429
"Barton Creek, Austin, TX",4430
"Barton Creek, Austin, TX",4427
"Battle Lake Golf Course, Mart, TX",20637
"Battleground at Deer Park Golf Club, Deer Park, TX",4313
"Bay City Country Club, Bay City, TX",4470
"Bay Forest Golf Course, LaPorte, TX",4382
"Bay Oaks Country Club, Houston, TX",4471
"Baycel Golf Club, Bay City, TX",29505
"Bayou Din Golf Club, Beaumont, TX",14468
"Bayou Din Golf Club, Beaumont, TX",14467
"Bayou Din Golf Club, Beaumont, TX",14469
"Bayou Golf Course, Texas City, TX",9413
"Baywood Country Club, Pasadena, TX",4472
"BEACON LAKES GOLF CLUB, Dickinson, TX",20638
"Bear Creek Golf Club, Dallas, TX",4258
"Bear Creek Golf Club, Dallas, TX",4259
"Bear Creek Golf World, Houston, TX",4473
"Beaumont Country Club, Beaumont, TX",4002
"Beeville Country Club, Beeville, TX",4474
"Belle Oaks Golf Club, Beaumont, TX",4412
"Bellville Golf & Recreation Club, Bellville, TX",26773
"Bent Tree Country Club, Dallas, TX",4070
"Bentwater Country Club, Montgomery, TX",4476
"Bentwater Country Club, Montgomery, TX",3981
"Bentwater Country Club, Montgomery, TX",4475
"Bentwood Country Club, San Angelo, TX",4454
"Berry Creek Country Club, Georgetown, TX",4441
"Big Lake Country Club, Big Lake, TX",4478
"Big Spring Country Club, Big Spring, TX",4670
"Birmingham Forest Golf Club, Rusk, TX",4479
"Black Hawk Country Club, Richmond, TX",4034
"Black Jack's Crossing, Lajitas, TX",14719
"Blackhawk Golf Club, Pflugerville, TX",4438
"BlackHorse Golf Club, Cypress, TX",4601
"BlackHorse Golf Club, Cypress, TX",4602
"Blue Lake Golf Club, Horseshoe Bay, TX",4413
"Bluebonnet Country Club, Hico, TX",4227
"Bluebonnet Country Golf Course, Navasota, TX",4014
"Bluebonnet Hill Golf Course, Austin, TX",4362
"Bluejack National Golf Club, Montgomery, TX",4628
"Booker Golf Course, Booker, TX",4303
"Boot Ranch, Fredericksburg, TX",4329
"BORGER COUNTRY CLUB, Borger, TX",4518
"Borger Municipal Golf Course, Borger, TX",4301
"Bosque Valley Golf Club, Meridian, TX",4364
"Bowie Golf Club, Bowie, TX",4436
"Brady Municipal Golf Course, Brady, TX",4195
"BraeBurn Country Club, Houston, TX",4100
"BRECKLAND PINES GOLF COURSE, San Antonio, TX",20768
"Brenham Country Club, Brenham, TX",4408
"Bridgeport Country Club, Bridgeport, TX",4383
"Bridlewood Golf Club, Flower Mound, TX",4198
"Briggs Ranch Golf Club, San Antonio, TX",4287
"Brook Hollow Golf Club, Dallas, TX",4380
"Brookhaven Country Club, Dallas, TX",4081
"Brookhaven Country Club, Dallas, TX",4080
"Brookhaven Country Club, Dallas, TX",4082
"Brownsville Golf Center, Brownsville, TX",4632
"Brownwood Country Club, Brownwood, TX",4197
"Buckhorn Golf Course, Comfort, TX",4196
"Buffalo Creek Golf Club, Rockwall, TX",14888
"Butterfield Trail GC, El Paso, TX",4799
"Cameron Country Club, Cameron, TX",4480
"Canadian Golf Club, Canadian, TX",9361
"Canyon Country Club, Canyon, TX",4444
"Canyon Creek Country Club, Richardson, TX",4289
"Canyon Lake Golf Club, Canyon Lake, TX",4481
"Canyon Springs Golf Club, San Antonio, TX",4193
"Canyon West Golf Course, Weatherford, TX",4482
"Cape Royale Golf Club, Coldspring, TX",4266
"Carrizo Springs Golf Course, Carrizo Springs, TX",4483
"Carthage Country Club, Carthage, TX",24239
"Casa Blanca Golf Course, Laredo, TX",4186
"Cascades Golf Club, Tyler, TX",4132
"Cedar Creek Country Club, Kemp, TX",4390
"Cedar Crest Golf Course, Dallas, TX",4391
"Center Country Club, Center, TX",3993
"Champions Golf Club, Houston, TX",4126
"Champions Golf Club, Houston, TX",4127
"Chaparral Golf Club, Dickinson, TX",4485
"Cherokee Ranch Golf Club, Jacksonville, TX",4185
"Cimarron Country Club, Mission, TX",4487
"Cimarron Hills Golf & Country Club, Georgetown, TX",4312
"Clarendon Country Club, Howardwick, TX",20992
"Clarksville Country Club, Clarksville, TX",4151
"Clay Kizer Golf Club, Austin, TX",4233
"Clay Kizer Golf Club, Austin, TX",4232
"Clear Creek Golf Club, Houston, TX",3982
"Cleburne Golf Links, Cleburne, TX",4021
"Club at Falcon Point, Katy, TX",4085
"Coleman Country Club, Coleman, TX",4379
"Colonial Country Club, Fort Worth, TX",4063
"Colovista Golf Club, Bastrop, TX",14482
"Columbus Golf Club, Columbus, TX",4589
"Comanche Creek Golf Course, Mason, TX",4489
"Comanche Trail Golf Complex, Amarillo, TX",9359
"Comanche Trail Golf Complex, Amarillo, TX",9360
"Comanche Trail Golf Course, Big Spring, TX",4084
"Conroe Country Club, Conroe, TX",4366
"Copperas Hollow Country Club, Caldwell, TX",20639
"CORONADO CC, EL PASO, TX",4773
"Corpus Christi Country Club, Corpus Christi, TX",4237
"Corsicana Country Club, Corsicana, TX",4333
"Cottonwood Creek Golf Course, Waco, TX",4183
"Country Club of Texas, Beaumont, TX",4666
"Country Oaks Golf Course, Athens, TX",4372
"Country View Golf Course, Lancaster, TX",28329
"Cowboys Golf Club, Grapevine, TX",4092
"Coyote Ridge Golf Club, Carrollton, TX",4222
"Crooked Creek Country Club, Electra, TX",4631
"Cross Timbers Golf Course, Azle, TX",4191
"Crown Colony Country Club, Lufkin, TX",4190
"Crystal Falls Golf Club, Leander, TX",4004
"Cuero Park Municipal Golf Course, Cuero, TX",4490
"Cypress Creek Country Club, Scroggins, TX",4491
"Cypress Lakes Golf Club, Cypress, TX",4648
"Cypresswood Golf Club, Spring, TX",4335
"Cypresswood Golf Club, Spring, TX",4334
"Dallas Athletic Club, Dallas, TX",4045
"Dallas Athletic Club, Dallas, TX",4044
"Dallas Country Club, Dallas, TX",4189
"Dallas National Golf Club, Dallas, TX",4112
"De Cordova Bend Country Club, Granbury, TX",4346
"Deerwood Club, Kingwood, TX",4385
"Delaware Springs Golf Course, Burnet, TX",4056
"Denison Country Club, Denison, TX",4035
"Denton Country Club, Argyle, TX",4423
"Desert Pines Golf Course, Fort Stockton, TX",4499
"Devine Municipal Golf Course, Devine, TX",4627
"Diamond Oaks Country Club, Fort Worth, TX",4228
"Diamondback Golf Club, Abilene, TX",14487
"Dimmitt Country Club, Dimmitt, TX",4192
"Dominion Country Club, San Antonio, TX",4086
"Duck Creek Golf Club, Garland, TX",4539
"Dupont Employees Recreation Association, Orange, TX",4492
"Eagle Lake Recreation Center, Eagle Lake, TX",4493
"Eagle Pass Golf Course, Eagle Pass, TX",4345
"Eagle Pointe Golf Club, Mont Belvieu, TX",4363
